YEAR,CERT,NAMEFULL,BRNUM,ADDRESBR,NAMEBR,BRSERTYP,CITY2BR,CNTYNAMB,CNTYNUMB,DEPSUMBR,BKMO,SIMS_ACQUIRED_DATE,SIMS_ESTABLISHED_DATE,SIMS_LATITUDE,SIMS_LONGITUDE,STNAMEBR,STNUMBR,UNINUMBR,ZIPBR
2021,27334,"  People's United Bank, National Association",271,  100 Main Street,  Kennebunk Branch,11,Kennebunk,York,31,90496,0,1/1/2009,10/12/2004,43.386957,-70.538771,Maine,23,432851,4043
2021,27334,"  People's United Bank, National Association",544,  350 Fore Street,  Old Port,11,Portland,Cumberland,5,64401,0,,1/27/2016,43.656717,-70.25215,Maine,23,576426,4101
2021,28288,"  Auburn Savings Bank, FSB",0,  256 Court St,"  Auburn Savings Bank, Fsb",11,Auburn,Androscoggin,1,57908,1,,1887-01-01,44.097807,-70.231977,Maine,23,41122,4210
2021,28288,"  Auburn Savings Bank, FSB",1,  325 Sabattus Street,  Lewiston Branch,11,Lewiston,Androscoggin,1,24336,0,,11/22/2004,44.100721,-70.199141,Maine,23,495246,4240
2021,28369,"  Rockland Savings Bank, FSB",0,  582 Main St,"  Rockland Savings Bank, Fsb",11,Rockland,Knox,13,68016,1,,1888-01-01,44.10866,-69.11061,Maine,23,41203,4841
2021,28369,"  Rockland Savings Bank, FSB",1,  1341 Atlantic Hwy,  Waldoboro Branch,11,Waldoboro,Lincoln,15,9232,0,,6/30/2006,44.101157,-69.38655,Maine,23,461433,4572
2021,29636,  First Federal Savings and Loan Association of Bath,0,  125 Front St,  First Federal Savings And Loan Association Of Bath,11,Bath,Sagadahoc,23,59794,1,,1/1/1935,43.91401,-69.81373,Maine,23,42470,4530
2021,29636,  First Federal Savings and Loan Association of Bath,1,  41 Townsend Avenue,  41 Townsend Avenue Branch,11,Boothbay Harbor,Lincoln,15,35959,0,,1/1/1935,43.852857,-69.626953,Maine,23,276199,4538
2021,29636,  First Federal Savings and Loan Association of Bath,2,  238 Main Street,  238 Main Street Branch,11,Damariscotta,Lincoln,15,26924,0,,1/1/1935,44.031884,-69.52926,Maine,23,276200,4543
2021,29636,  First Federal Savings and Loan Association of Bath,100,  55 Congress Avenue,  55 Congress Ave. Branch,11,Bath,Sagadahoc,23,19351,0,,6/30/1986,43.912154,-69.83281,Maine,23,276201,4530
2021,29636,  First Federal Savings and Loan Association of Bath,101,  695 Bath Road,  695 Bath Road-Branch,11,Wiscasset,Lincoln,15,6567,0,,8/2/2010,43.983464,-69.698776,Maine,23,521607,4578
2021,29743,  Aroostook County Federal Savings and Loan Association,0,  43 High St,  Aroostook County Federal Savings And Loan Association,11,Caribou,Aroostook,3,86171,1,,7/29/1936,46.86027,-68.01044,Maine,23,42577,4736
2021,29743,  Aroostook County Federal Savings and Loan Association,1,  364 Main Street,  364 Main Street Branch,11,Presque Isle,Aroostook,3,59445,0,,7/29/1936,46.67902,-68.015604,Maine,23,277036,4769
2021,30878,  Bar Harbor Savings and Loan Association,0,  103 Main St,  Bar Harbor Savings And Loan Association,11,Bar Harbor,Hancock,9,81228,1,,1/1/1902,44.389,-68.20481,Maine,23,43712,4609
2020,3510,"  Bank of America, National Association",8203,  One City Center,  Portland - One City Center Branch,11,Portland,Cumberland,5,1628623,0,6/13/2005,11/20/1933,43.657332,-70.25787,Maine,23,3,4101
2020,3510,"  Bank of America, National Association",8213,  849 Main Street,  Westbrook - Main St. Branch,11,Westbrook,Cumberland,5,60941,0,6/13/2005,1890-01-01,43.676678,-70.366257,Maine,23,11686,4092
2020,3510,"  Bank of America, National Association",8219,  251 Route 1,  Falmouth Branch,11,Falmouth,Cumberland,5,142491,0,6/13/2005,10/31/1962,43.72213,-70.232516,Maine,23,242579,4105
2020,3510,"  Bank of America, National Association",8220,  39 Auburn Street,  North Gate Branch,11,Portland,Cumberland,5,114078,0,6/13/2005,11/21/1957,43.701786,-70.288968,Maine,23,242580,4103
2020,3510,"  Bank of America, National Association",8221,  50 Market Street,  Portland - Millcreek Branch,11,South Portland,Cumberland,5,124052,0,6/13/2005,6/22/1955,43.635735,-70.25472,Maine,23,242582,4106
2020,3510,"  Bank of America, National Association",8222,  772 Roosevelt Trail,  North Windham Branch,11,Windham,Cumberland,5,74340,0,6/13/2005,11/7/1972,43.837132,-70.440944,Maine,23,242583,4062
2020,3510,"  Bank of America, National Association",8223,  534 Main St,  Saco Branch,11,Saco,York,31,75386,0,6/13/2005,9/12/1974,43.510872,-70.433194,Maine,23,242585,4072
2020,3510,"  Bank of America, National Association",8224,"  75 Wells Plaza, Unit 11",  Wells Branch,11,Wells,York,31,178821,0,6/13/2005,11/18/1974,43.300394,-70.584075,Maine,23,242586,4090
2020,3510,"  Bank of America, National Association",8229,  425 Philbrook Avenue,  Maine Mall Branch,11,South Portland,Cumberland,5,132155,0,6/13/2005,9/30/1985,43.634411,-70.330999,Maine,23,242598,4106
2020,3510,"  Bank of America, National Association",8230,"  37 Gorham Road, Route 114",  Scarborough Branch,11,Scarborough,Cumberland,5,75106,0,6/13/2005,3/11/1988,43.596318,-70.33574,Maine,23,242600,4074
2020,3510,"  Bank of America, National Association",8232,  110 Maine Street,  Brunswick Branch,11,Brunswick,Cumberland,5,140639,0,6/13/2005,3/23/1962,43.911928,-69.963555,Maine,23,202532,4011
2020,3510,"  Bank of America, National Association",9524,  1 Monument Sq,  Monument Plaza Pwm Branch,23,Portland,Cumberland,5,19667,0,,1/20/2009,43.657391,-70.258415,Maine,23,491070,4101
2020,4255,  The Camden National Bank,0,  2 Elm Street,  The Camden National Bank,11,Camden,Knox,13,698446,1,,1875-01-01,44.207634,-69.067524,Maine,23,2790,4843
2020,4255,  The Camden National Bank,1,  Union Common,  Union Branch,11,Union,Knox,13,47054,0,,12/19/1960,44.261537,-69.280154,Maine,23,202447,4862
2020,4255,  The Camden National Bank,2,  145 Elm Street,  Camden Square Branch,11,Camden,Knox,13,80027,0,,7/18/1968,44.201119,-69.076687,Maine,23,202448,4843
2020,4255,  The Camden National Bank,3,  300 Main Street,  Rockland Branch,11,Rockland,Knox,13,198556,0,,7/9/1973,44.103634,-69.109218,Maine,23,202449,4841
2020,4255,  The Camden National Bank,4,  106 Main Street,  Thomaston Branch,11,Thomaston,Knox,13,51769,0,,11/10/1979,44.079322,-69.180052,Maine,23,202450,4861
2020,4255,  The Camden National Bank,5,  374 Maine Street,  Belfast Branch,11,Belfast,Waldo,27,110382,0,3/23/1987,4/18/1978,44.448432,-69.059243,Maine,23,248814,4915
2020,4255,  The Camden National Bank,6,  6 Main Street,  Vinalhaven Branch,11,Vinalhaven,Knox,13,29436,0,3/13/1998,7/21/1958,44.043616,-68.83974,Maine,23,226058,4863
2020,4255,  The Camden National Bank,8,  382 Main Street,  Bucksport Branch,11,Bucksport,Hancock,9,28988,0,3/13/1998,10/9/1961,44.571643,-68.793155,Maine,23,232386,4416
2020,4255,  The Camden National Bank,9,  435 Main Street,  Damariscotta Branch,11,Damariscotta,Lincoln,15,45806,0,3/13/1998,5/21/1990,44.034049,-69.514702,Maine,23,202594,4543
2020,4255,  The Camden National Bank,19,  Main And River Streets,  Bingham Branch,11,Bingham,Somerset,25,17669,0,9/30/2006,12/21/1956,45.057459,-69.882816,Maine,23,229254,4920
2020,4255,  The Camden National Bank,21,  53 Main Street,  Madison Branch,11,Madison,Somerset,25,23906,0,9/30/2006,10/9/1933,44.799113,-69.86848,Maine,23,226049,4950
2020,4255,  The Camden National Bank,23,  2530 Us Route 2,  Hermon Branch,11,Bangor,Penobscot,19,28456,0,9/30/2006,3/5/1990,44.809993,-68.91266,Maine,23,253700,4401
2020,4255,  The Camden National Bank,25,  1083 West Main Street,  Dover Branch,11,Dover Foxcroft,Piscataquis,21,57595,0,9/30/2006,11/20/1933,45.181002,-69.260209,Maine,23,180715,4426
2020,4255,  The Camden National Bank,27,  20 Lily Bay Rd,  Greenville Branch,11,Greenville,Piscataquis,21,34449,0,9/30/2006,2/21/1905,45.653599,-69.483791,Maine,23,248802,4441
2020,4255,  The Camden National Bank,28,  66 Main Street,  Ellsworth Branch,11,Ellsworth,Hancock,9,86047,0,1/3/2008,1/1/1907,44.54159,-68.424711,Maine,23,4,4605
2020,4255,  The Camden National Bank,29,  3 Myrick Street,  Ellsworth Plaza Branch,11,Ellsworth,Hancock,9,30282,0,1/3/2008,12/2/1963,44.52398,-68.397231,Maine,23,180744,4605
2020,4255,  The Camden National Bank,30,  29 Main Street,  Milbridge Branch,11,Milbridge,Washington,29,33296,0,1/3/2008,9/15/1956,44.532485,-67.882012,Maine,23,180745,4658
2020,4255,  The Camden National Bank,31,  3 Atlantic Avenue,  Stonington Branch,11,Stonington,Hancock,9,29579,0,1/3/2008,5/15/1922,44.172634,-68.664676,Maine,23,180746,4681
2020,4255,  The Camden National Bank,32,  51 Main Street,  Jonesport Branch,11,Jonesport,Washington,29,19008,0,1/3/2008,6/10/1974,44.528705,-67.626206,Maine,23,180747,4649
2020,4255,  The Camden National Bank,33,  9 Tenney Hill,  Blue Hill Branch,11,Blue Hill,Hancock,9,71511,0,1/3/2008,7/8/1974,44.411994,-68.590798,Maine,23,180748,4614
2020,4255,  The Camden National Bank,34,  1316 State Highway 102,  Town Hill Branch,11,Bar Harbor,Hancock,9,28616,0,1/3/2008,10/2/1985,44.406742,-68.347976,Maine,23,180750,4609
2020,4255,  The Camden National Bank,35,  19 Water Street,  Castine Village Branch,11,Castine,Hancock,9,25324,0,1/3/2008,4/29/1991,44.413464,-68.794537,Maine,23,180751,4421
2020,4255,  The Camden National Bank,37,  1768 Atlantic Highway,  Waldoboro Branch,11,Waldoboro,Lincoln,15,57696,0,1/3/2008,1891-01-01,44.1036,-69.372331,Maine,23,42855,4572
2020,4255,  The Camden National Bank,39,  17 Belmont Avenue,  Belfast Branch,11,Belfast,Waldo,27,26241,0,1/3/2008,5/20/1998,44.423285,-69.025031,Maine,23,278300,4915
2020,4255,  The Camden National Bank,43,  88 Main Street,  Newport Branch,11,Newport,Penobscot,19,26279,0,10/26/2012,1/30/1969,44.835528,-69.278932,Maine,23,180726,4953
2020,4255,  The Camden National Bank,45,  150 Main Street,  Waterville - Main Street,11,Waterville,Kennebec,11,50745,0,10/26/2012,9/6/1923,44.55102,-69.630558,Maine,23,8335,4901
2020,4255,  The Camden National Bank,46,  80 Exchange Street,  Bangor-Exchange Street Branch,11,Bangor,Penobscot,19,154338,0,10/26/2012,1852-01-01,44.800189,-68.768275,Maine,23,2799,4401
2020,4255,  The Camden National Bank,47,  178 Court Street,  Auburn - Court Street Branch,11,Auburn,Androscoggin,1,84071,0,10/26/2012,3/3/1965,44.097809,-70.230295,Maine,23,202480,4210
2020,4255,  The Camden National Bank,48,  993 Lisbon Street,  Lewiston - South Avenue Branch,11,Lewiston,Androscoggin,1,96247,0,10/26/2012,10/6/1954,44.081217,-70.196814,Maine,23,202485,4240
2020,4255,  The Camden National Bank,49,  330 Main Street,  Old Town Branch,11,Old Town,Penobscot,19,51595,0,10/26/2012,1/1/1900,44.928201,-68.644378,Maine,23,248808,4468
2020,4255,  The Camden National Bank,52,  15 Parkway South,  Brewer Branch,11,Brewer,Penobscot,19,40034,0,10/26/2012,10/15/1979,44.783143,-68.75085,Maine,23,245359,4412
2020,4255,  The Camden National Bank,53,  21 Armory Street,  Armory Street Branch,11,Augusta,Kennebec,11,36354,0,10/26/2012,5/15/1972,44.312891,-69.796157,Maine,23,14287,4330
2020,4255,  The Camden National Bank,55,  1176 Union Street,  Bangor Union Street Branch,11,Bangor,Penobscot,19,57209,0,10/26/2012,10/19/1992,44.819153,-68.814783,Maine,23,180742,4401
2020,4255,  The Camden National Bank,59,  2 Canal Plaza,  Portland Canal Street Branch,11,Portland,Cumberland,5,600647,0,10/16/2015,1834-06-26,43.661885,-70.258516,Maine,23,13485,4101
2020,4255,  The Camden National Bank,60,  52 Bath Road,  Wiscasset Branch,11,Wiscasset,Lincoln,15,34571,0,10/16/2015,5/19/1971,44.00463,-69.670725,Maine,23,249219,4578
2020,4255,  The Camden National Bank,61,  111 Main Street,  Richmond Branch,11,Richmond,Sagadahoc,23,37682,0,10/16/2015,11/19/1976,44.089025,-69.808047,Maine,23,249220,4357
2020,4255,  The Camden National Bank,62,  9 Pond Road,  Manchester Branch,11,Manchester,Kennebec,11,39005,0,10/16/2015,11/1/1987,44.323972,-69.862186,Maine,23,249222,4351
2020,4255,  The Camden National Bank,63,  96 State Street,  Augusta Branch,11,Augusta,Kennebec,11,44760,0,10/16/2015,1/18/1991,44.315106,-69.777624,Maine,23,249223,4330
2020,4255,  The Camden National Bank,64,  14 Winthrop Street,  Hallowell Branch,11,Hallowell,Kennebec,11,27672,0,10/16/2015,1889-01-01,44.28707,-69.790967,Maine,23,43804,4347
2020,4255,  The Camden National Bank,65,  2 Main Street,  Winthrop Branch,11,Winthrop,Kennebec,11,29956,0,10/16/2015,12/5/1992,44.305192,-69.9773,Maine,23,249224,4364
2020,4255,  The Camden National Bank,66,  7 Chandler Drive,  Bath Branch,11,Bath,Sagadahoc,23,47635,0,10/16/2015,6/12/1995,43.911353,-69.846246,Maine,23,249225,4530
2020,4255,  The Camden National Bank,67,  6 Gurnet Road,  Brunswick Branch,11,Brunswick,Cumberland,5,29397,0,10/16/2015,6/12/1995,43.906785,-69.91596,Maine,23,249227,4011
2020,4255,  The Camden National Bank,68,  16 Topsham Fair Mall Road,  Topsham Branch,11,Topsham,Sagadahoc,23,42070,0,10/16/2015,6/30/1996,43.93911,-69.976203,Maine,23,249229,4086
2020,4255,  The Camden National Bank,69,  137 Main Street,  Brunswick Branch,11,Brunswick,Cumberland,5,27762,0,10/16/2015,6/30/1996,43.913517,-70.030097,Maine,23,249230,4011
2020,4255,  The Camden National Bank,70,  66 Eastern Avenue,  Augusta Eastern Ave Branch,11,Augusta,Kennebec,11,58873,0,10/16/2015,11/18/1996,44.309677,-69.764642,Maine,23,249231,4330
2020,4255,  The Camden National Bank,71,  268 Water Street,  Randolph Branch,11,Randolph,Kennebec,11,16559,0,10/16/2015,6/18/1997,44.228866,-69.765101,Maine,23,249232,4346
2020,4255,  The Camden National Bank,72,  258 Kennedy Memorial Drive,  Waterville Kmd Branch,11,Waterville,Kennebec,11,38153,0,10/16/2015,10/14/1997,44.54297,-69.665161,Maine,23,249233,4901
2020,4255,  The Camden National Bank,74,  344 Main Street,  Calais Branch,11,Calais,Washington,29,17629,0,10/16/2015,9/25/1936,45.18895,-67.278653,Maine,23,42590,4619
2020,4255,  The Camden National Bank,75,  189 Townsend Avenue,  Boothbay Harbor Branch,11,Boothbay Harbor,Lincoln,15,21852,0,10/16/2015,3/20/2000,43.861138,-69.626757,Maine,23,464443,4538
2020,4255,  The Camden National Bank,76,  51 Main Street,  Oakland Branch,11,Oakland,Kennebec,11,32730,0,10/16/2015,7/7/2003,44.547672,-69.716934,Maine,23,464450,4963
2020,4255,  The Camden National Bank,77,"  36 Portland Road, P.O. Box 1130",  Kennebunk Branch,11,Kennebunk,York,31,74038,0,10/16/2015,3/13/2003,43.39298,-70.533781,Maine,23,363925,4043
2020,4255,  The Camden National Bank,78,  640 Main Street,  Saco Branch,11,Saco,York,31,77973,0,10/16/2015,8/16/2006,43.539205,-70.462422,Maine,23,454326,4072
2020,4255,  The Camden National Bank,79,  659 Route 1,  York Branch,11,York,York,31,39554,0,10/16/2015,12/27/2006,43.158757,-70.652417,Maine,23,457522,3909
2020,4255,  The Camden National Bank,80,  6 M And M Place,  Machias Branch,11,Machias,Washington,29,4058,0,10/16/2015,5/18/2007,44.883623,-67.648562,Maine,23,495853,4654
2020,4255,  The Camden National Bank,81,  190 Water Street,  Gardiner Branch,11,Gardiner,Kennebec,11,94618,0,10/16/2015,6/27/2011,44.229276,-69.771424,Maine,23,521877,4345
2020,4255,  The Camden National Bank,84,  240 Us Route 1,  Falmouth Branch,11,Falmouth,Cumberland,5,25627,0,10/16/2015,9/10/2012,43.722265,-70.232568,Maine,23,541475,4105
2020,4255,  The Camden National Bank,85,  130 Community Drive,  August Civic Center Drive Branch,11,Augusta,Kennebec,11,56428,0,,10/16/2015,44.343074,-69.794421,Maine,23,582216,4330
2020,4255,  The Camden National Bank,86,  511 Congress Street,  Cnb Wealth Management Branch,11,Portland,Cumberland,5,0,0,12/1/2016,5/1/1992,43.656205,-70.260831,Maine,23,47575,4101
2020,4256,  First National Bank,0,  223 Main Street,  First National Bank,11,Damariscotta,Lincoln,15,836210,1,,1864-04-19,44.031881,-69.529557,Maine,23,2791,4543
2020,4256,  First National Bank,1,  1471 Atlantic Highway,  Waldoboro Branch,11,Waldoboro,Lincoln,15,86157,0,,7/9/1975,44.102404,-69.376932,Maine,23,202451,4572
2020,4256,  First National Bank,2,  77 Oak Street,  Boothbay Harbor Branch,11,Boothbay Harbor,Lincoln,15,122510,0,,11/1/1979,43.855754,-69.626246,Maine,23,202452,4538
2020,4256,  First National Bank,3,  39 Gardiner Road,  Wiscasset Branch,11,Wiscasset,Lincoln,15,58251,0,,7/14/1988,44.007594,-69.668816,Maine,23,202453,4578
2020,4256,  First National Bank,5,  114 Commercial Street,  Rockport Branch,11,Rockport,Knox,13,48037,0,,10/6/1997,44.189664,-69.079726,Maine,23,202455,4856
2020,4256,  First National Bank,6,  44 Elm Street,  Camden Branch,11,Camden,Knox,13,33406,0,,5/28/1998,44.208449,-69.066445,Maine,23,202456,4843
2020,4256,  First National Bank,7,  132 Park Street,  Rockland Branch,11,Rockland,Knox,13,68150,0,,9/25/2001,44.101635,-69.117582,Maine,23,364469,4841
2020,4256,  First National Bank,8,  102 Main Street,  Bar Harbor Branch,11,Bar Harbor,Hancock,9,94417,0,1/14/2005,1888-01-01,44.389313,-68.204576,Maine,23,2788,4609
2020,4256,  First National Bank,9,  350 Main Street,  Southwest Harbor Branch,11,Southwest Harbor,Hancock,9,40701,0,1/14/2005,8/27/1951,44.279761,-68.326029,Maine,23,202437,4679
2020,4256,  First National Bank,10,  319 North Street,  Calais Branch,11,Calais,Washington,29,62381,0,1/14/2005,6/19/1967,45.179017,-67.287544,Maine,23,202438,4619
2020,4256,  First National Bank,11,  194 Beechland Road,  Ellsworth Office,11,Ellsworth,Hancock,9,72309,0,1/14/2005,4/29/1971,44.5191,-68.398187,Maine,23,202439,4605
2020,4256,  First National Bank,12,  102 Washington Street,  Eastport Branch,11,Eastport,Washington,29,34164,0,1/14/2005,4/18/1990,44.906073,-66.991251,Maine,23,202440,4631
2020,4256,  First National Bank,13,  3 Summit Road,  Northeast Harbor Branch,11,Northeast Harbor,Hancock,9,11025,0,1/14/2005,5/1/1998,44.294539,-68.289713,Maine,23,202442,4662
2020,4256,  First National Bank,14,  1 South Street,  Blue Hill Branch,12,Blue Hill,Hancock,9,53881,0,1/14/2005,12/13/1999,44.407979,-68.597589,Maine,23,358182,4614
2020,4256,  First National Bank,15,  63 Union Street,  Rockland Branch,11,Rockland,Knox,13,66275,0,10/26/2012,10/26/2012,44.104376,-69.111054,Maine,23,534248,4841
2020,4256,  First National Bank,16,  145 Exchange Street,  Bangor Branch,11,Bangor,Penobscot,19,53250,0,,2/2/2013,44.800727,-68.768422,Maine,23,537807,4401
2020,7230,"  Nbt Bank, National Association",210,"  5 Widgery Wharf, 3rd Floor",  Portland Financial Center Branch,11,Portland,Cumberland,5,35669,0,,1/5/2015,43.654609,-70.253071,Maine,23,563425,4101
2020,11971,  Bar Harbor Bank & Trust,0,  82 Main Street,  Bar Harbor Bank & Trust,11,Bar Harbor,Hancock,9,735009,1,,1887-09-15,44.38981,-68.20467,Maine,23,7640,4609
2020,11971,  Bar Harbor Bank & Trust,1,  21 Main Street,  Blue Hill Branch,11,Blue Hill,Hancock,9,70927,0,,3/11/1960,44.412741,-68.588808,Maine,23,226082,4614
2020,11971,  Bar Harbor Bank & Trust,2,  68 Washington Street,  Lubec Branch,11,Lubec,Washington,29,25777,0,,7/1/1936,44.857882,-66.988092,Maine,23,226083,4652
2020,11971,  Bar Harbor Bank & Trust,3,  111 Main Street,  Northeast Harbor Branch,11,Northeast Harbor,Hancock,9,36914,0,,1887-09-15,44.294522,-68.289552,Maine,23,226084,4662
2020,11971,  Bar Harbor Bank & Trust,4,  314 Main Street,  Southwest Harbor Branch,11,Southwest Harbor,Hancock,9,56239,0,,8/27/1951,44.280937,-68.326367,Maine,23,226085,4679
2020,11971,  Bar Harbor Bank & Trust,5,  Main & Bridge Street,  Milbridge Branch,11,Milbridge,Washington,29,32072,0,,5/21/1973,44.496068,-67.86893,Maine,23,226086,4658
2020,11971,  Bar Harbor Bank & Trust,6,  25 Church Street,  Deer Isle Branch,11,Deer Isle,Hancock,9,63389,0,,2/25/1974,44.222738,-68.677638,Maine,23,226087,4627
2020,11971,  Bar Harbor Bank & Trust,7,  137 High Street,  Ellsworth Branch,11,Ellsworth,Hancock,9,127972,0,,11/2/1981,44.536877,-68.41327,Maine,23,226088,4605
2020,11971,  Bar Harbor Bank & Trust,8,  385 Main Street,  Winter Harbor Branch,11,Winter Harbor,Hancock,9,27305,0,5/21/1990,5/7/1960,44.391718,-68.090958,Maine,23,232387,4693
2020,11971,  Bar Harbor Bank & Trust,9,  20 Main Street,  Machias Branch,11,Machias,Washington,29,21744,0,5/21/1990,11/20/1933,44.714136,-67.460471,Maine,23,180719,4654
2020,11971,  Bar Harbor Bank & Trust,10,  245 Camden Street (U.S. Route 1),  Rockland Branch,11,Rockland,Knox,13,27417,0,2/14/2004,10/1/1977,44.125808,-69.137323,Maine,23,242690,4841
2020,11971,  Bar Harbor Bank & Trust,11,"  1055 Main Street, Route 102",  Somesville Branch,11,Mount Desert,Hancock,9,23773,0,,3/22/2006,44.36964,-68.33066,Maine,23,450694,4660
